image_src,title,description,province,id,address,position,mapView,scoring
https://tourismcambodia.org/storage/uploads/contents/thumb/281-thumb245x150-slidesow-Preah-Vihear.jpg,Steung Ksach Resort,"Is the natural resort, locates along the river of Sen at Thmey Village, Kampong Pra Nak Commune, Tbeng",Preah Vihear,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/280-thumb245x150-29a82de620a103b8a090c6d6d335b2e7.jpg,"បាកាន, កម្ពុជា","The Ba Kan located at Ta Seng Village, Ranaksei Commune, Sang Kum Thmey District in 105-Kilometer",Preah Vihear,here:cm:namedplace:28377041,"{'label': 'បាកាន, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ពោធិ៍សាត់', 'city': 'បាកាន', 'postalCode': '150302'}","{'lat': 12.63786, 'lng': 103.72151}","{'west': 103.44672, 'south': 12.38031, 'east': 103.99303, 'north': 13.08307}","{'queryScore': 0.45, 'fieldScore': {'city': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/279-thumb245x150-shutterstock-170042066.png,"កោះកេរ្ដិ៍, គូលែន, កម្ពុជា","Koh Ker was once an ancient capital of Cambodia, located in Srayong Cheung village, Srayong commune,",Preah Vihear,here:cm:poi:1216358457,"{'label': 'កោះកេរ្ដិ៍, គូលែន, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ព្រះវិហារ', 'city': 'គូលែន', 'district': 'កោះកេរ្ដិ៍', 'postalCode': '130402'}","{'lat': 13.82084, 'lng': 104.69783}","{'west': 104.69725, 'south': 13.82076, 'east': 104.69842, 'north': 13.82092}","{'queryScore': 0.5, 'fieldScore': {'district': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/268-thumb245x150-shutterstock-1109715056.png,"ស្រែព្រះ, កែវសីមា, កម្ពុជា","Located in Thala Borivath commune, Preah Ko temple can be accessed by the confluence of the Se Kong and Mekong...",Preah Vihear,here:cm:namedplace:28377165,"{'label': 'ស្រែព្រះ, កែវសីមា, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'មណ្ឌលគីរី', 'city': 'កែវសីមា', 'district': 'ស្រែព្រះ', 'postalCode': '110105'}","{'lat': 12.22007, 'lng': 106.94315}","{'west': 106.8376, 'south': 12.18666, 'east': 106.99914, 'north': 12.28716}","{'queryScore': 0.38, 'fieldScore': {'district': 0.56}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/366-thumb245x150-new-Baray An Det Resort.jpg,Viel Brang,"Viel Brang (Veal Brang) In the City, Prey Veng is one of the natural Prey Veng Tourist Attractions. The countr...",Prey Veng,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/365-thumb245x150-new-Nokor Phnom.jpg,មជ្ឈមណ្ឌលថ្នាំព៌ណគុណភាពខ្ពស់ នគរ,"Nokor Phnom is located in Roung Dam Rei Village, Cheung Phnom Commune, Bar Phnom District, about 45",Prey Veng,here:pds:place:116w649e-5ee2138fe8527817c086c3e01f686d7f,"{'lat': 11.5271, 'lng': 104.91694}","[{'lat': 11.5273, 'lng': 104.91707}]","[{'id': '600-6600-0077', 'name': 'Home Improvement/Hardware Store', 'primary': True}]","{'queryScore': 0.99, 'fieldScore': {'city': 0.63, 'placeName': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/364-thumb245x150-cambodia-travel-to-Vihear-Chan-Temple.jpg,"ព្រៃវិហារ, គងពិសី, កម្ពុជា","Vihear Chan Temple is located in Rong Dam Rey Village Cheung Phnom Commune, Bar Phnom District,",Prey Veng,here:cm:namedplace:28376660,"{'label': 'ព្រៃវិហារ, គងពិសី, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'កំពង់ស្ពឺ', 'city': 'គងពិសី', 'district': 'ព្រៃវិហារ', 'postalCode': '050307'}","{'lat': 11.21638, 'lng': 104.66634}","{'west': 104.63751, 'south': 11.18857, 'east': 104.69765, 'north': 11.23793}","{'queryScore': 0.38, 'fieldScore': {'district': 0.6}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/363-thumb245x150-cambodia-travel-to-Ba-Phnom.jpg,"ភ្នំប្រាសាទ, កំពង់ត្រាច, កម្ពុជា","Former old Capital named Nor Kor Phnom. Nowadays, it remains some evident like an ancient temple called Pra",Prey Veng,here:cm:namedplace:28376604,"{'label': 'ភ្នំប្រាសាទ, កំពង់ត្រាច, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'កំពត', 'city': 'កំពង់ត្រាច', 'district': 'ភ្នំប្រាសាទ', 'postalCode': '070608'}","{'lat': 10.55661, 'lng': 104.52949}","{'west': 104.50535, 'south': 10.52989, 'east': 104.56637, 'north': 10.57545}","{'queryScore': 0.61, 'fieldScore': {'district': 0.73}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/362-thumb245x150-23bprey-veng-province-10-07-2014--10-26-49.jpg,"បារាយណ៍, កម្ពុជា","Located at Baray village, Baray commune, Prey Veng District in three-Kilometer distance west of theprovincial",Prey Veng,here:cm:namedplace:28375684,"{'label': 'បារាយណ៍, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'កំពង់ធំ', 'city': 'បារាយណ៍', 'postalCode': '060103'}","{'lat': 12.40409, 'lng': 104.99655}","{'west': 104.85132, 'south': 12.19013, 'east': 105.40167, 'north': 12.5415}","{'queryScore': 0.31, 'fieldScore': {'city': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/366-thumb245x150-new-Baray An Det Resort.jpg,Viel Brang,"Viel Brang (Veal Brang) In the City, Prey Veng is one of the natural Prey Veng Tourist Attractions. The countr...",Prey Veng,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/365-thumb245x150-new-Nokor Phnom.jpg,មជ្ឈមណ្ឌលថ្នាំព៌ណគុណភាពខ្ពស់ នគរ,"Nokor Phnom is located in Roung Dam Rei Village, Cheung Phnom Commune, Bar Phnom District, about 45",Prey Veng,here:pds:place:116w649e-5ee2138fe8527817c086c3e01f686d7f,"{'lat': 11.5271, 'lng': 104.91694}","[{'lat': 11.5273, 'lng': 104.91707}]","[{'id': '600-6600-0077', 'name': 'Home Improvement/Hardware Store', 'primary': True}]","{'queryScore': 0.99, 'fieldScore': {'city': 0.63, 'placeName': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/364-thumb245x150-cambodia-travel-to-Vihear-Chan-Temple.jpg,"ព្រៃវិហារ, គងពិសី, កម្ពុជា","Vihear Chan Temple is located in Rong Dam Rey Village Cheung Phnom Commune, Bar Phnom District,",Prey Veng,here:cm:namedplace:28376660,"{'label': 'ព្រៃវិហារ, គងពិសី, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'កំពង់ស្ពឺ', 'city': 'គងពិសី', 'district': 'ព្រៃវិហារ', 'postalCode': '050307'}","{'lat': 11.21638, 'lng': 104.66634}","{'west': 104.63751, 'south': 11.18857, 'east': 104.69765, 'north': 11.23793}","{'queryScore': 0.38, 'fieldScore': {'district': 0.6}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/363-thumb245x150-cambodia-travel-to-Ba-Phnom.jpg,"ភ្នំប្រាសាទ, កំពង់ត្រាច, កម្ពុជា","Former old Capital named Nor Kor Phnom. Nowadays, it remains some evident like an ancient temple called Pra",Prey Veng,here:cm:namedplace:28376604,"{'label': 'ភ្នំប្រាសាទ, កំពង់ត្រាច, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'កំពត', 'city': 'កំពង់ត្រាច', 'district': 'ភ្នំប្រាសាទ', 'postalCode': '070608'}","{'lat': 10.55661, 'lng': 104.52949}","{'west': 104.50535, 'south': 10.52989, 'east': 104.56637, 'north': 10.57545}","{'queryScore': 0.61, 'fieldScore': {'district': 0.73}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/362-thumb245x150-23bprey-veng-province-10-07-2014--10-26-49.jpg,"បារាយណ៍, កម្ពុជា","Located at Baray village, Baray commune, Prey Veng District in three-Kilometer distance west of theprovincial",Prey Veng,here:cm:namedplace:28375684,"{'label': 'បារាយណ៍, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'កំពង់ធំ', 'city': 'បារាយណ៍', 'postalCode': '060103'}","{'lat': 12.40409, 'lng': 104.99655}","{'west': 104.85132, 'south': 12.19013, 'east': 105.40167, 'north': 12.5415}","{'queryScore': 0.31, 'fieldScore': {'city': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/366-thumb245x150-new-Baray An Det Resort.jpg,Viel Brang,"Viel Brang (Veal Brang) In the City, Prey Veng is one of the natural Prey Veng Tourist Attractions. The countr...",Prey Veng,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/365-thumb245x150-new-Nokor Phnom.jpg,មជ្ឈមណ្ឌលថ្នាំព៌ណគុណភាពខ្ពស់ នគរ,"Nokor Phnom is located in Roung Dam Rei Village, Cheung Phnom Commune, Bar Phnom District, about 45",Prey Veng,here:pds:place:116w649e-5ee2138fe8527817c086c3e01f686d7f,"{'lat': 11.5271, 'lng': 104.91694}","[{'lat': 11.5273, 'lng': 104.91707}]","[{'id': '600-6600-0077', 'name': 'Home Improvement/Hardware Store', 'primary': True}]","{'queryScore': 0.99, 'fieldScore': {'city': 0.63, 'placeName': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/364-thumb245x150-cambodia-travel-to-Vihear-Chan-Temple.jpg,"ព្រៃវិហារ, គងពិសី, កម្ពុជា","Vihear Chan Temple is located in Rong Dam Rey Village Cheung Phnom Commune, Bar Phnom District,",Prey Veng,here:cm:namedplace:28376660,"{'label': 'ព្រៃវិហារ, គងពិសី, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'កំពង់ស្ពឺ', 'city': 'គងពិសី', 'district': 'ព្រៃវិហារ', 'postalCode': '050307'}","{'lat': 11.21638, 'lng': 104.66634}","{'west': 104.63751, 'south': 11.18857, 'east': 104.69765, 'north': 11.23793}","{'queryScore': 0.38, 'fieldScore': {'district': 0.6}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/363-thumb245x150-cambodia-travel-to-Ba-Phnom.jpg,"ភ្នំប្រាសាទ, កំពង់ត្រាច, កម្ពុជា","Former old Capital named Nor Kor Phnom. Nowadays, it remains some evident like an ancient temple called Pra",Prey Veng,here:cm:namedplace:28376604,"{'label': 'ភ្នំប្រាសាទ, កំពង់ត្រាច, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'កំពត', 'city': 'កំពង់ត្រាច', 'district': 'ភ្នំប្រាសាទ', 'postalCode': '070608'}","{'lat': 10.55661, 'lng': 104.52949}","{'west': 104.50535, 'south': 10.52989, 'east': 104.56637, 'north': 10.57545}","{'queryScore': 0.61, 'fieldScore': {'district': 0.73}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/362-thumb245x150-23bprey-veng-province-10-07-2014--10-26-49.jpg,"បារាយណ៍, កម្ពុជា","Located at Baray village, Baray commune, Prey Veng District in three-Kilometer distance west of theprovincial",Prey Veng,here:cm:namedplace:28375684,"{'label': 'បារាយណ៍, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'កំពង់ធំ', 'city': 'បារាយណ៍', 'postalCode': '060103'}","{'lat': 12.40409, 'lng': 104.99655}","{'west': 104.85132, 'south': 12.19013, 'east': 105.40167, 'north': 12.5415}","{'queryScore': 0.31, 'fieldScore': {'city': 1.0}}"
image_src,title,description,province,id,position,mapView,scoring,
https://tourismcambodia.org/storage/uploads/contents/thumb/352-thumb245x150-shutterstock-1151757431.png,Marble & Wood Carving,Pursat province is the only region where marble is found and therefore Pursat is very famous throughout the,Pursat,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/351-thumb245x150-shutterstock-73420891.png,"កំពង់ហ្លួង, ក្រគរ, កម្ពុជា",The floating village of Kampong Luong on the Tonle Sap is the most unique and interesting place to visit in,Pursat,here:cm:namedplace:28377054,"{'label': 'កំពង់ហ្លួង, ក្រគរ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ពោធិ៍សាត់', 'city': 'ក្រគរ', 'district': 'កំពង់ហ្លួង', 'postalCode': '150105'}","{'lat': 12.56088, 'lng': 104.20894}","{'west': 104.20876, 'south': 12.54252, 'east': 104.20977, 'north': 12.56377}","{'queryScore': 0.41, 'fieldScore': {'district': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/350-thumb245x150-shutterstock-1096166921.png,Seven Steps Waterfall,"Chrak La Eang waterfall is a sight of natural beauty, with views of the waterfall and forests. Visitors can sw...",Pursat,here:pds:place:116w6kjk-675f90b05bbb917376205d87c40f1b7a,"{'lat': 13.59434, 'lng': 107.08632}","[{'lat': 13.59466, 'lng': 107.08661}]","[{'id': '300-3000-0023', 'name': 'Tourist Attraction', 'primary': True}]","{'queryScore': 0.56, 'fieldScore': {'district': 0.64, 'placeName': 0.45}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/349-thumb245x150-kXHMuUZ.jpg,"កោះសំពៅ, ពាមជរ, កម្ពុជា","Koh Sampov Meas Island Park lies in the middle of the Pursat River, just in front of the Pursat hospital, 1km",Pursat,here:cm:namedplace:28377286,"{'label': 'កោះសំពៅ, ពាមជរ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ព្រៃវែង', 'city': 'ពាមជរ', 'district': 'កោះសំពៅ', 'postalCode': '140205'}","{'lat': 10.92372, 'lng': 105.30796}","{'west': 105.26419, 'south': 10.87973, 'east': 105.36419, 'north': 10.94568}","{'queryScore': 0.69, 'fieldScore': {'district': 0.9}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/352-thumb245x150-shutterstock-1151757431.png,Marble & Wood Carving,Pursat province is the only region where marble is found and therefore Pursat is very famous throughout the,Pursat,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/351-thumb245x150-shutterstock-73420891.png,"កំពង់ហ្លួង, ក្រគរ, កម្ពុជា",The floating village of Kampong Luong on the Tonle Sap is the most unique and interesting place to visit in,Pursat,here:cm:namedplace:28377054,"{'label': 'កំពង់ហ្លួង, ក្រគរ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ពោធិ៍សាត់', 'city': 'ក្រគរ', 'district': 'កំពង់ហ្លួង', 'postalCode': '150105'}","{'lat': 12.56088, 'lng': 104.20894}","{'west': 104.20876, 'south': 12.54252, 'east': 104.20977, 'north': 12.56377}","{'queryScore': 0.41, 'fieldScore': {'district': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/350-thumb245x150-shutterstock-1096166921.png,Seven Steps Waterfall,"Chrak La Eang waterfall is a sight of natural beauty, with views of the waterfall and forests. Visitors can sw...",Pursat,here:pds:place:116w6kjk-675f90b05bbb917376205d87c40f1b7a,"{'lat': 13.59434, 'lng': 107.08632}","[{'lat': 13.59466, 'lng': 107.08661}]","[{'id': '300-3000-0023', 'name': 'Tourist Attraction', 'primary': True}]","{'queryScore': 0.56, 'fieldScore': {'district': 0.64, 'placeName': 0.45}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/349-thumb245x150-kXHMuUZ.jpg,"កោះសំពៅ, ពាមជរ, កម្ពុជា","Koh Sampov Meas Island Park lies in the middle of the Pursat River, just in front of the Pursat hospital, 1km",Pursat,here:cm:namedplace:28377286,"{'label': 'កោះសំពៅ, ពាមជរ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ព្រៃវែង', 'city': 'ពាមជរ', 'district': 'កោះសំពៅ', 'postalCode': '140205'}","{'lat': 10.92372, 'lng': 105.30796}","{'west': 105.26419, 'south': 10.87973, 'east': 105.36419, 'north': 10.94568}","{'queryScore': 0.69, 'fieldScore': {'district': 0.9}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/352-thumb245x150-shutterstock-1151757431.png,Marble & Wood Carving,Pursat province is the only region where marble is found and therefore Pursat is very famous throughout the,Pursat,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/351-thumb245x150-shutterstock-73420891.png,"កំពង់ហ្លួង, ក្រគរ, កម្ពុជា",The floating village of Kampong Luong on the Tonle Sap is the most unique and interesting place to visit in,Pursat,here:cm:namedplace:28377054,"{'label': 'កំពង់ហ្លួង, ក្រគរ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ពោធិ៍សាត់', 'city': 'ក្រគរ', 'district': 'កំពង់ហ្លួង', 'postalCode': '150105'}","{'lat': 12.56088, 'lng': 104.20894}","{'west': 104.20876, 'south': 12.54252, 'east': 104.20977, 'north': 12.56377}","{'queryScore': 0.41, 'fieldScore': {'district': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/350-thumb245x150-shutterstock-1096166921.png,Seven Steps Waterfall,"Chrak La Eang waterfall is a sight of natural beauty, with views of the waterfall and forests. Visitors can sw...",Pursat,here:pds:place:116w6kjk-675f90b05bbb917376205d87c40f1b7a,"{'lat': 13.59434, 'lng': 107.08632}","[{'lat': 13.59466, 'lng': 107.08661}]","[{'id': '300-3000-0023', 'name': 'Tourist Attraction', 'primary': True}]","{'queryScore': 0.56, 'fieldScore': {'district': 0.64, 'placeName': 0.45}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/349-thumb245x150-kXHMuUZ.jpg,"កោះសំពៅ, ពាមជរ, កម្ពុជា","Koh Sampov Meas Island Park lies in the middle of the Pursat River, just in front of the Pursat hospital, 1km",Pursat,here:cm:namedplace:28377286,"{'label': 'កោះសំពៅ, ពាមជរ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ព្រៃវែង', 'city': 'ពាមជរ', 'district': 'កោះសំពៅ', 'postalCode': '140205'}","{'lat': 10.92372, 'lng': 105.30796}","{'west': 105.26419, 'south': 10.87973, 'east': 105.36419, 'north': 10.94568}","{'queryScore': 0.69, 'fieldScore': {'district': 0.9}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/215-thumb245x150-aa.jpg,"វីរជ័យ, វើនសៃ, កម្ពុជា","Picturesque natural forest, stunning mountains, plateaus, valleys, local ethnic communities and a diverse wild...",Ratanakiri,here:cm:poi:1216359157,"{'label': 'វីរជ័យ, វើនសៃ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'រតនគីរី', 'city': 'វើនសៃ', 'district': 'វីរជ័យ', 'postalCode': '160807'}","{'lat': 13.97385, 'lng': 106.72707}","{'west': 106.70805, 'south': 13.96287, 'east': 106.74589, 'north': 13.98553}","{'queryScore': 0.4, 'fieldScore': {'district': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/214-thumb245x150-393681708.jpg,"វាល, គងពិសី, កម្ពុជា","Veal Ram Plang got its name from the son of a hill tribe chief who lived in the area. According to legend, a l...",Ratanakiri,here:cm:namedplace:28376542,"{'label': 'វាល, គងពិសី, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'កំពង់ស្ពឺ', 'city': 'គងពិសី', 'district': 'វាល', 'postalCode': '050313'}","{'lat': 11.36513, 'lng': 104.69667}","{'west': 104.67146, 'south': 11.33324, 'east': 104.7321, 'north': 11.39965}","{'queryScore': 0.33, 'fieldScore': {'district': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/213-thumb245x150-896-9.jpg,Tat Tay Waterfall,The Tat Tay is a water-rapids that is best enjoyed from February to April. It is located along the Sre Pork Ri...,Ratanakiri,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/188-thumb245x150-shutterstock-1048274662.png,"សេសាន, កម្ពុជា","Located about 40km from northern part of the capital town of Banlung, the Se San is an all seasons river and o...",Ratanakiri,here:cm:namedplace:28377151,"{'label': 'សេសាន, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្ទឹងត្រែង', 'city': 'សេសាន', 'postalCode': '190101'}","{'lat': 13.55329, 'lng': 106.09103}","{'west': 106.02411, 'south': 13.31909, 'east': 106.66388, 'north': 13.89191}","{'queryScore': 0.5, 'fieldScore': {'city': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/187-thumb245x150-shutterstock-1193171353.png,Ou’Sinlair Waterfall or 7-level waterfall,"Ou’Sinlair Waterfall is located in Lum Phat district, about 30km south-west of Banlung. There was no good road...",Ratanakiri,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/186-thumb245x150-886-9.jpg,"លំផាត់, កម្ពុជា","Lumphat Wildlife Sanctuary covers an area of 2,225 sq. km and charms visitors with its picturesque forests and...",Ratanakiri,here:cm:namedplace:28377115,"{'label': 'លំផាត់, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'រតនគីរី', 'city': 'លំផាត់', 'postalCode': '160402'}","{'lat': 13.48923, 'lng': 107.0941}","{'west': 106.84552, 'south': 13.17291, 'east': 107.37567, 'north': 13.69629}","{'queryScore': 0.3, 'fieldScore': {'city': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/184-thumb245x150-shutterstock-1064588393.png,Seven Steps Waterfall,From the top the view of the waterfall is pretty stunning. You can look out across to large trees on the oppos...,Ratanakiri,here:pds:place:116w6kjk-675f90b05bbb917376205d87c40f1b7a,"{'lat': 13.59434, 'lng': 107.08632}","[{'lat': 13.59466, 'lng': 107.08661}]","[{'id': '300-3000-0023', 'name': 'Tourist Attraction', 'primary': True}]","{'queryScore': 0.75, 'fieldScore': {'district': 0.71, 'placeName': 0.47}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/183-thumb245x150-shutterstock-1302654877.png,"កាចាញ, បានលុង, កម្ពុជា","As the name suggests, this interesting site is located in the Kachanh Commune in the district of Banlung.",Ratanakiri,here:cm:namedplace:28376821,"{'label': 'កាចាញ, បានលុង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'រតនគីរី', 'city': 'បានលុង', 'district': 'កាចាញ', 'postalCode': '160901'}","{'lat': 13.66048, 'lng': 107.03939}","{'west': 106.95082, 'south': 13.58336, 'east': 107.0868, 'north': 13.74108}","{'queryScore': 0.44, 'fieldScore': {'district': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/182-thumb245x150-20.1.2-eisey-patamak-mountain-orphnom-svay.jpg,Eisey Patamak Mountain,"Eisey Patamak Mountain or Phnom Eysei Patamak, is also known as Phnom Svay. Located about 2.5 km west of the B...",Ratanakiri,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/180-thumb245x150-ratanakiri-013.jpg,Cha Ong Waterfall,"The Cha Ung Waterfall is located in the Kreung hill tribe village of Cha Ung, in the district of Ou Chum.",Ratanakiri,here:pds:place:116w6kn3-ccd76fa1fa81c58ce258c6f70e688a87,"{'lat': 13.75862, 'lng': 106.9295}","[{'lat': 13.75913, 'lng': 106.9302}]","[{'id': '300-3000-0023', 'name': 'Tourist Attraction', 'primary': True}]","{'queryScore': 0.85, 'fieldScore': {'district': 1.0, 'placeName': 0.45}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/178-thumb245x150-shutterstock-1237005625.png,Ethnic Minority Museum,"Near the shore of the Yeak Laom lake, is a museum built in traditional wooden style, to preserve and display a...",Ratanakiri,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/177-thumb245x150-an-aerial-view-shows-boeung-yeak-laom-lake-in-ratanakkiri-province.-wiki-commons.jpg,"យក្សឡោម, បានលុង, កម្ពុជា",Yeak Laom Lake is located about 5 kilometers southeast of central Banlung. This beautiful lake is a crater,Ratanakiri,here:cm:namedplace:28376777,"{'label': 'យក្សឡោម, បានលុង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'រតនគីរី', 'city': 'បានលុង', 'district': 'យក្សឡោម', 'postalCode': '160903'}","{'lat': 13.72883, 'lng': 107.05287}","{'west': 106.99532, 'south': 13.70213, 'east': 107.08704, 'north': 13.76313}","{'queryScore': 0.67, 'fieldScore': {'district': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/215-thumb245x150-aa.jpg,"វីរជ័យ, វើនសៃ, កម្ពុជា","Picturesque natural forest, stunning mountains, plateaus, valleys, local ethnic communities and a diverse wild...",Ratanakiri,here:cm:poi:1216359157,"{'label': 'វីរជ័យ, វើនសៃ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'រតនគីរី', 'city': 'វើនសៃ', 'district': 'វីរជ័យ', 'postalCode': '160807'}","{'lat': 13.97385, 'lng': 106.72707}","{'west': 106.70805, 'south': 13.96287, 'east': 106.74589, 'north': 13.98553}","{'queryScore': 0.4, 'fieldScore': {'district': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/214-thumb245x150-393681708.jpg,"វាល, គងពិសី, កម្ពុជា","Veal Ram Plang got its name from the son of a hill tribe chief who lived in the area. According to legend, a l...",Ratanakiri,here:cm:namedplace:28376542,"{'label': 'វាល, គងពិសី, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'កំពង់ស្ពឺ', 'city': 'គងពិសី', 'district': 'វាល', 'postalCode': '050313'}","{'lat': 11.36513, 'lng': 104.69667}","{'west': 104.67146, 'south': 11.33324, 'east': 104.7321, 'north': 11.39965}","{'queryScore': 0.33, 'fieldScore': {'district': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/213-thumb245x150-896-9.jpg,Tat Tay Waterfall,The Tat Tay is a water-rapids that is best enjoyed from February to April. It is located along the Sre Pork Ri...,Ratanakiri,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/188-thumb245x150-shutterstock-1048274662.png,"សេសាន, កម្ពុជា","Located about 40km from northern part of the capital town of Banlung, the Se San is an all seasons river and o...",Ratanakiri,here:cm:namedplace:28377151,"{'label': 'សេសាន, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ស្ទឹងត្រែង', 'city': 'សេសាន', 'postalCode': '190101'}","{'lat': 13.55329, 'lng': 106.09103}","{'west': 106.02411, 'south': 13.31909, 'east': 106.66388, 'north': 13.89191}","{'queryScore': 0.5, 'fieldScore': {'city': 1.0}}"
https://tourismcambodia.org/storage/uploads/contents/thumb/187-thumb245x150-shutterstock-1193171353.png,Ou’Sinlair Waterfall or 7-level waterfall,"Ou’Sinlair Waterfall is located in Lum Phat district, about 30km south-west of Banlung. There was no good road...",Ratanakiri,,,,,
https://tourismcambodia.org/storage/uploads/contents/thumb/186-thumb245x150-886-9.jpg,"លំផាត់, កម្ពុជា","Lumphat Wildlife Sanctuary covers an area of 2,225 sq. km and charms visitors with its picturesque forests and...",Ratanakiri,here:cm:namedplace:28377115,"{'label': 'លំផាត់, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'រតនគីរី', 'city': 'លំផាត់', 'postalCode': '160402'}","{'lat': 13.48923, 'lng': 107.0941}","{'west': 106.84552, 'south': 13.17291, 'east': 107.37567, 'north': 13.69629}","{'queryScore': 0.3, 'fieldScore': {'city': 1.0}}"
