image_src,title,description,province,location_id,name,web_url,address_obj,ancestors,latitude,longitude,timezone,email,phone,website,write_review,ranking_data,rating,rating_image_url,num_reviews,review_rating_count,subratings,photo_count,see_all_photos,price_level,hours,amenities,cuisine,parent_brand,brand,category,subcategory,groups,styles,neighborhood_info,trip_types,awards,error,GovTourismWebsite
https://tourismcambodia.org/storage/uploads/contents/thumb/172-thumb245x150-shutterstock-126482903.png,Ounalom Monastery,The origin of the Ounalom Pagoda can be traced to as far back as the 15th Century. It was built in 1422 by,Phnom Penh,1020079,Wat Ounalom,https://www.tripadvisor.com/Attraction_Review-g293940-d1020079-Reviews-Wat_Ounalom-Phnom_Penh.html?m=66827,"{'street1': 'Sothearos Boulevard', 'street2': 'Sisowath Quay, Near the Royal Palace of Cambodia', 'city': 'Phnom Penh', 'country': 'Cambodia', 'postalcode': '', 'address_string': 'Sothearos Boulevard Sisowath Quay, Near the Royal Palace of Cambodia, Phnom Penh Cambodia'}","[{'level': 'City', 'name': 'Phnom Penh', 'location_id': '293940'}, {'level': 'Country', 'name': 'Cambodia', 'location_id': '293939'}]",11.568174,104.93004,Asia/Phnom_Penh,Not available,Not available,Not available,https://www.tripadvisor.com/UserReview-g293940-d1020079-Wat_Ounalom-Phnom_Penh.html?m=66827,"{'geo_location_id': '293940', 'ranking_string': '#10 of 164 things to do in Phnom Penh', 'geo_location_name': 'Phnom Penh', 'ranking_out_of': '164', 'ranking': '10'}",4,https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/4.0-66827-5.svg,490,"{'1': '7', '2': '7', '3': '119', '4': '208', '5': '149'}",Not available,697,https://www.tripadvisor.com/Attraction_Review-g293940-d1020079-m66827-Reviews-Wat_Ounalom-Phnom_Penh.html#photos,Not available,Not available,Not available,Not available,Not available,Not available,"{'name': 'attraction', 'localized_name': 'Attraction'}","[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]","[{'name': 'Sights & Landmarks', 'localized_name': 'Sights & Landmarks', 'categories': [{'name': 'Sacred & Religious Sites', 'localized_name': 'Sacred & Religious Sites'}]}]",Not available,[],"[{'name': 'business', 'localized_name': 'Business', 'value': '9'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '150'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '124'}, {'name': 'family', 'localized_name': 'Family', 'value': '45'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '86'}]",[],Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-20-10-22-57am-thumb245x150.jpg,Riverfront,"The park-like Riverfront is a great place to spend a day absorbing local flavours; watch the people unwind, en...",Phnom Penh,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/168-thumb245x150-shutterstock-1251727690.png,River Cruise,"Rivers are the foundation of our society. The mighty Mekong River is indeed, in more ways than one, the lifeli...",Phnom Penh,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/170-thumb245x150-shutterstock-1168390129.png,Choeung Ek Memorial (The Killing Fields),"Located about 17km south of Phnom Penh, Choeung Ek was once an orchard and a Chinese graveyard. It",Phnom Penh,2547494,Choeung Ek Genocidal Center,https://www.tripadvisor.com/Attraction_Review-g293940-d2547494-Reviews-Choeung_Ek_Genocidal_Center-Phnom_Penh.html?m=66827,"{'street1': 'Choeung Ek St', 'street2': '', 'city': 'Phnom Penh', 'country': 'Cambodia', 'postalcode': 'BKK1', 'address_string': 'Choeung Ek St, Phnom Penh BKK1 Cambodia'}","[{'level': 'City', 'name': 'Phnom Penh', 'location_id': '293940'}, {'level': 'Country', 'name': 'Cambodia', 'location_id': '293939'}]",11.484253,104.901276,Asia/Phnom_Penh,shuttlevan21@gmail.com,+855 23 305 371,http://www.killingfieldsmuseum.com,https://www.tripadvisor.com/UserReview-g293940-d2547494-Choeung_Ek_Genocidal_Center-Phnom_Penh.html?m=66827,"{'geo_location_id': '293940', 'ranking_string': '#33 of 283 Tours in Phnom Penh', 'geo_location_name': 'Phnom Penh', 'ranking_out_of': '283', 'ranking': '33'}",4.5,https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/4.5-66827-5.svg,1244,"{'1': '1', '2': '6', '3': '47', '4': '270', '5': '920'}",Not available,1098,https://www.tripadvisor.com/Attraction_Review-g293940-d2547494-m66827-Reviews-Choeung_Ek_Genocidal_Center-Phnom_Penh.html#photos,Not available,"{'periods': [{'open': {'day': 1, 'time': '0730'}, 'close': {'day': 1, 'time': '1730'}}, {'open': {'day': 2, 'time': '0730'}, 'close': {'day': 2, 'time': '1730'}}, {'open': {'day': 3, 'time': '0730'}, 'close': {'day': 3, 'time': '1730'}}, {'open': {'day': 4, 'time': '0730'}, 'close': {'day': 4, 'time': '1730'}}, {'open': {'day': 5, 'time': '0730'}, 'close': {'day': 5, 'time': '1730'}}, {'open': {'day': 6, 'time': '0730'}, 'close': {'day': 6, 'time': '1730'}}, {'open': {'day': 7, 'time': '0730'}, 'close': {'day': 7, 'time': '1730'}}], 'weekday_text': ['Monday: 07:30 - 17:30', 'Tuesday: 07:30 - 17:30', 'Wednesday: 07:30 - 17:30', 'Thursday: 07:30 - 17:30', 'Friday: 07:30 - 17:30', 'Saturday: 07:30 - 17:30', 'Sunday: 07:30 - 17:30']}",Not available,Not available,Not available,Not available,"{'name': 'attraction', 'localized_name': 'Attraction'}","[{'name': 'sightseeing_tours', 'localized_name': 'Tours'}, {'name': 'activities', 'localized_name': 'Activities'}]","[{'name': 'Tours', 'localized_name': 'Tours', 'categories': [{'name': 'Sightseeing Tours', 'localized_name': 'Sightseeing Tours'}]}]",Not available,[],"[{'name': 'business', 'localized_name': 'Business', 'value': '10'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '500'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '161'}, {'name': 'family', 'localized_name': 'Family', 'value': '88'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '314'}]","[{'award_type': 'Travelers Choice', 'year': '2024', 'images': {'tiny': 'https://static.tacdn.com/img2/travelers_choice/widgets/tchotel_2024_L.png', 'small': 'https://static.tacdn.com/img2/travelers_choice/widgets/tchotel_2024_L.png', 'large': 'https://static.tacdn.com/img2/travelers_choice/widgets/tchotel_2024_L.png'}, 'categories': [], 'display_name': 'Travelers Choice'}, {'award_type': 'Travelers Choice', 'year': '2023', 'images': {'tiny': 'https://static.tacdn.com/img2/travelers_choice/widgets/tchotel_2023_L.png', 'small': 'https://static.tacdn.com/img2/travelers_choice/widgets/tchotel_2023_L.png', 'large': 'https://static.tacdn.com/img2/travelers_choice/widgets/tchotel_2023_L.png'}, 'categories': [], 'display_name': 'Travelers Choice'}]",Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/169-thumb245x150-shutterstock-706219276.png,Toul Sleng Genocide Museum (S-21),"Prior to 1975, Toul Sleng was a high school. When the Khmer Rouge came to power it was converted into the",Phnom Penh,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/174-thumb245x150-street-240-04.jpg,Street 240,"Street 240's tree shaded avenue harbors a unique collection of quality boutiques and souvenir shops,",Phnom Penh,1220188,The Shop 240,https://www.tripadvisor.com/Restaurant_Review-g293940-d1220188-Reviews-The_Shop_240-Phnom_Penh.html?m=66827,"{'street1': '#39, Street 240', 'street2': '', 'city': 'Phnom Penh', 'country': 'Cambodia', 'postalcode': '12101', 'address_string': '#39, Street 240, Phnom Penh 12101 Cambodia'}","[{'level': 'City', 'name': 'Phnom Penh', 'location_id': '293940'}, {'level': 'Country', 'name': 'Cambodia', 'location_id': '293939'}]",11.560167,104.92869,Asia/Phnom_Penh,shop240@theshop-cambodia.com,+855 92 955 963,http://www.theshop-cambodia.com,https://www.tripadvisor.com/UserReview-g293940-d1220188-The_Shop_240-Phnom_Penh.html?m=66827,"{'geo_location_id': '293940', 'ranking_string': '#63 of 1,981 Places to Eat in Phnom Penh', 'geo_location_name': 'Phnom Penh', 'ranking_out_of': '1981', 'ranking': '63'}",4.5,https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/4.5-66827-5.svg,514,"{'1': '4', '2': '25', '3': '49', '4': '166', '5': '277'}","{'0': {'name': 'rate_food', 'localized_name': 'Food', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss4.5.svg', 'value': '4.5'}, '1': {'name': 'rate_atmosphere', 'localized_name': 'Atmosphere', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss4.0.svg', 'value': '4.0'}, '2': {'name': 'rate_service', 'localized_name': 'Service', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss4.0.svg', 'value': '4.0'}, '3': {'name': 'rate_value', 'localized_name': 'Value', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss4.0.svg', 'value': '4.0'}}",162,https://www.tripadvisor.com/Restaurant_Review-g293940-d1220188-m66827-Reviews-The_Shop_240-Phnom_Penh.html#photos,$$ - $$$,"{'periods': [{'open': {'day': 1, 'time': '0630'}, 'close': {'day': 1, 'time': '1900'}}, {'open': {'day': 2, 'time': '0630'}, 'close': {'day': 2, 'time': '1900'}}, {'open': {'day': 3, 'time': '0630'}, 'close': {'day': 3, 'time': '1900'}}, {'open': {'day': 4, 'time': '0630'}, 'close': {'day': 4, 'time': '1900'}}, {'open': {'day': 5, 'time': '0630'}, 'close': {'day': 5, 'time': '1900'}}, {'open': {'day': 6, 'time': '0630'}, 'close': {'day': 6, 'time': '1900'}}, {'open': {'day': 7, 'time': '0630'}, 'close': {'day': 7, 'time': '1900'}}], 'weekday_text': ['Monday: 06:30 - 19:00', 'Tuesday: 06:30 - 19:00', 'Wednesday: 06:30 - 19:00', 'Thursday: 06:30 - 19:00', 'Friday: 06:30 - 19:00', 'Saturday: 06:30 - 19:00', 'Sunday: 06:30 - 19:00']}",Not available,"[{'name': 'cafe', 'localized_name': 'Cafe'}, {'name': 'international', 'localized_name': 'International'}, {'name': 'european', 'localized_name': 'European'}, {'name': 'healthy', 'localized_name': 'Healthy'}]",Not available,Not available,"{'name': 'restaurant', 'localized_name': 'Restaurant'}","[{'name': 'cafe', 'localized_name': 'Café'}]",Not available,Not available,[],"[{'name': 'business', 'localized_name': 'Business', 'value': '18'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '132'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '72'}, {'name': 'family', 'localized_name': 'Family', 'value': '47'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '108'}]",[],Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/175-thumb245x150-inspiring_decor_ideas_from_phnom_penh-3.jpg,Street 178,Street 178 has long been known as 'Art Street' for the local sculpture shops and art galleries that line the,Phnom Penh,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/215-thumb245x150-aa.jpg,Virachey National Park,"Picturesque natural forest, stunning mountains, plateaus, valleys, local ethnic communities and a diverse wild...",Ratanakiri,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/214-thumb245x150-393681708.jpg,Veal Ram Plang,"Veal Ram Plang got its name from the son of a hill tribe chief who lived in the area. According to legend, a l...",Ratanakiri,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/213-thumb245x150-896-9.jpg,Tat Tay Waterfall,The Tat Tay is a water-rapids that is best enjoyed from February to April. It is located along the Sre Pork Ri...,Ratanakiri,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/188-thumb245x150-shutterstock-1048274662.png,Se San River,"Located about 40km from northern part of the capital town of Banlung, the Se San is an all seasons river and o...",Ratanakiri,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/187-thumb245x150-shutterstock-1193171353.png,Ou’Sinlair Waterfall or 7-level waterfall,"Ou’Sinlair Waterfall is located in Lum Phat district, about 30km south-west of Banlung. There was no good road...",Ratanakiri,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/186-thumb245x150-886-9.jpg,Lumphat's Wildlife Harmony,"Lumphat Wildlife Sanctuary covers an area of 2,225 sq. km and charms visitors with its picturesque forests and...",Ratanakiri,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/184-thumb245x150-shutterstock-1064588393.png,Katieng Waterfall,From the top the view of the waterfall is pretty stunning. You can look out across to large trees on the oppos...,Ratanakiri,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/183-thumb245x150-shutterstock-1302654877.png,Kachanh Waterfall,"As the name suggests, this interesting site is located in the Kachanh Commune in the district of Banlung.",Ratanakiri,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/182-thumb245x150-20.1.2-eisey-patamak-mountain-orphnom-svay.jpg,Eisey Patamak Mountain,"Eisey Patamak Mountain or Phnom Eysei Patamak, is also known as Phnom Svay. Located about 2.5 km west of the B...",Ratanakiri,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/180-thumb245x150-ratanakiri-013.jpg,Cha Ung Waterfall,"The Cha Ung Waterfall is located in the Kreung hill tribe village of Cha Ung, in the district of Ou Chum.",Ratanakiri,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/178-thumb245x150-shutterstock-1237005625.png,Ethnic Minority Museum,"Near the shore of the Yeak Laom lake, is a museum built in traditional wooden style, to preserve and display a...",Ratanakiri,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
https://tourismcambodia.org/storage/uploads/contents/thumb/177-thumb245x150-an-aerial-view-shows-boeung-yeak-laom-lake-in-ratanakkiri-province.-wiki-commons.jpg,Yeak Laom Lake,Yeak Laom Lake is located about 5 kilometers southeast of central Banlung. This beautiful lake is a crater,Ratanakiri,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,TRUE
